Date,Open,High,Low,Close,Adj Close,Volume,Return,,,,,deviation from mean,(x-mean)²,sum (x-mean)²
9/29/2020,3350.919922,3357.919922,3327.540039,3335.469971,3335.469971,3651880000,-0.004812665,,,,,166.5529904,27739.89862,
9/30/2020,3341.209961,3393.560059,3340.469971,3363,3363,4722530000,0.008253718,,,,,194.0830194,37668.21843,
10/1/2020,3385.870117,3397.179932,3361.389893,3380.800049,3380.800049,4070530000,0.005292908,,,,,211.8830684,44894.43469,
10/2/2020,3338.939941,3369.100098,3323.689941,3348.419922,3348.419922,3961550000,-0.009577652,,,,,179.5029414,32221.30598,
10/5/2020,3367.27002,3409.570068,3367.27002,3408.600098,3408.600098,3686920000,0.017972709,,,,,239.6831174,57447.99678,
10/6/2020,3408.73999,3431.560059,3354.540039,3360.969971,3360.969971,4443380000,-0.013973516,,,,,192.0529904,36884.35113,
10/7/2020,3384.560059,3426.26001,3384.560059,3419.439941,3419.439941,3807830000,0.017396755,,,,,250.5229604,62761.7537,
10/8/2020,3434.280029,3447.280029,3428.149902,3446.830078,3446.830078,3856190000,0.008010124,,,,,277.9130974,77235.68972,
10/9/2020,3459.669922,3482.340088,3458.070068,3477.139893,3477.139893,3939060000,0.008793533,,,,,308.2229124,95001.36374,
10/12/2020,3500.02002,3549.850098,3499.610107,3534.219971,3534.219971,3428970000,0.016415813,,,,,365.3029904,133446.2748,
10/13/2020,3534.01001,3534.01001,3500.860107,3511.929932,3511.929932,3605150000,-0.006306919,,,,,343.0129514,117657.8848,
10/14/2020,3515.469971,3527.939941,3480.550049,3488.669922,3488.669922,3840630000,-0.006623142,,,,,319.7529414,102241.9435,
10/15/2020,3453.719971,3489.080078,3440.889893,3483.340088,3483.340088,3717640000,-0.001527755,,,,,314.4231074,98861.89048,
10/16/2020,3493.5,3515.76001,3480.449951,3483.810059,3483.810059,4675890000,0.00013492,,,,,314.8930784,99157.65084,
10/19/2020,3493.659912,3502.419922,3419.929932,3426.919922,3426.919922,4086200000,-0.016329862,,,,,258.0029414,66565.51778,
10/20/2020,3439.379883,3476.929932,3435.649902,3443.120117,3443.120117,3901260000,0.004727334,,,,,274.2031364,75187.36003,
10/21/2020,3439.909912,3464.860107,3433.060059,3435.560059,3435.560059,4097750000,-0.0021957,,,,,266.6430784,71098.53127,
10/22/2020,3438.5,3460.530029,3415.340088,3453.48999,3453.48999,4163630000,0.005218925,,,,,284.5730094,80981.79769,
10/23/2020,3464.899902,3466.459961,3440.449951,3465.389893,3465.389893,3646570000,0.003445762,,,,,296.4729124,87896.1878,
10/26/2020,3441.419922,3441.419922,3364.860107,3400.969971,3400.969971,3988080000,-0.018589516,,,,,232.0529904,53848.59037,
10/27/2020,3403.149902,3409.51001,3388.709961,3390.679932,3390.679932,3946990000,-0.003025619,,,,,221.7629514,49178.80662,
10/28/2020,3342.47998,3342.47998,3268.889893,3271.030029,3271.030029,5129860000,-0.035287879,,,,,102.1130484,10427.07466,
10/29/2020,3277.169922,3341.050049,3259.820068,3310.110107,3310.110107,4903070000,0.011947331,,,,,141.1931264,19935.49895,
10/30/2020,3293.590088,3304.929932,3233.939941,3269.959961,3269.959961,4840450000,-0.01212955,,,,,101.0429804,10209.68389,
11/2/2020,3296.199951,3330.139893,3279.73999,3310.23999,3310.23999,4310590000,0.012318203,,,,,141.3230094,19972.19299,
11/3/2020,3336.25,3389.48999,3336.25,3369.159912,3369.159912,4220070000,0.01779929,,,,,200.2429314,40097.23159,
11/4/2020,3406.459961,3486.25,3405.169922,3443.439941,3443.439941,4783040000,0.022047048,,,,,274.5229604,75362.8558,
11/5/2020,3485.73999,3529.050049,3485.73999,3510.449951,3510.449951,4841190000,0.019460194,,,,,341.5329704,116644.7699,
11/6/2020,3508.340088,3521.580078,3484.340088,3509.439941,3509.439941,4833950000,-0.000287715,,,,,340.5229604,115955.8866,
11/9/2020,3583.040039,3645.98999,3547.47998,3550.5,3550.5,8556610000,0.011699889,,,,,381.5830194,145605.6007,
11/10/2020,3543.26001,3557.219971,3511.909912,3545.530029,3545.530029,6024230000,-0.001399795,,,,,376.6130484,141837.3882,
11/11/2020,3563.219971,3581.159912,3557,3572.659912,3572.659912,4609970000,0.007651855,,,,,403.7429314,163008.3547,
11/12/2020,3562.669922,3569.02002,3518.580078,3537.01001,3537.01001,4890120000,-0.009978532,,,,,368.0930294,135492.4783,
11/13/2020,3552.570068,3593.659912,3552.570068,3585.149902,3585.149902,4709670000,0.013610335,,,,,416.2329214,173249.8449,
11/16/2020,3600.159912,3628.51001,3600.159912,3626.909912,3626.909912,5281980000,0.011648051,,,,,457.9929314,209757.5252,
11/17/2020,3610.310059,3623.110107,3588.679932,3609.530029,3609.530029,4799570000,-0.004791926,,,,,440.6130484,194139.8584,
11/18/2020,3612.090088,3619.090088,3567.330078,3567.790039,3567.790039,5274450000,-0.01156383,,,,,398.8730584,159099.7167,
11/19/2020,3559.409912,3585.219971,3543.840088,3581.870117,3581.870117,4347200000,0.003946442,,,,,412.9531364,170530.2929,
11/20/2020,3579.310059,3581.22998,3556.850098,3557.540039,3557.540039,4218970000,-0.006792563,,,,,388.6230584,151027.8815,
11/23/2020,3566.820068,3589.810059,3552.77002,3577.590088,3577.590088,5036290000,0.005635931,,,,,408.6731074,167013.7087,
11/24/2020,3594.52002,3642.310059,3594.52002,3635.409912,3635.409912,6267570000,0.016161668,,,,,466.4929314,217615.6551,
11/25/2020,3635.5,3635.5,3617.76001,3629.649902,3629.649902,4902560000,-0.001584418,,,,,460.7329214,212274.8249,
